source,generic_drug_name,dosage_form,30_day_cost,Link
CostPlusDrugs,Irbesartan‑Hydrochlorothiazide (Generic for Avalide),Tablet,$7.55 ,https://costplusdrugs.com/medications/irbesartan-hydrochlorothiazide-300mg-12_5mg-tablet/
CostPlusDrugs,Isoniazid (Generic for Nydrazid),Tablet,$7.86 ,https://costplusdrugs.com/medications/isoniazid-50mg-5ml-bottle-of-syrup-473-nyzadrid/
CostPlusDrugs,Isosorb Dinitrate‑Hydralazine (Generic for BiDil),Tablet,$32.84 ,https://costplusdrugs.com/medications/isosorb-dinitrate-hydralazine-20-37_5mg-tablet-bidil/
CostPlusDrugs,Isosorbide Dinitrate (Generic for Isordil Titradose),Tablet,$7.69 ,https://costplusdrugs.com/medications/isosorbide-dinitrate-5mg-tablet-isordil-titradose/
CostPlusDrugs,Isosorbide Mononitrate (Generic for Monoket),Tablet,$19.65 ,https://costplusdrugs.com/medications/isosorbide-mononitrate-20mg-tablet-monoket/
CostPlusDrugs,Isosorbide Mononitrate Extended Release (ER) (Generic for Imdur),Tablet Extended Release 24 HR,$9.56 ,https://costplusdrugs.com/medications/isosorbidemononitrateextendedreleaseer-60mg-tablet/
CostPlusDrugs,Isradipine (Generic for DynaCirc),Capsule,$41.49 ,https://costplusdrugs.com/medications/isradipine-5mg-capsule-dynacirc/
CostPlusDrugs,Itraconazole (Generic for Sporanox),Capsule,$16.80 ,https://costplusdrugs.com/medications/itraconazole-10mg-ml-bottle-of-solution-150-sporanox/
CostPlusDrugs,Ivermectin (Generic for Soolantra),Tube of Cream,$115.53 ,https://costplusdrugs.com/medications/ivermectin-1-tube-of-cream-45-soolantra/
CostPlusDrugs,Ivermectin (Generic for Stromectol),Tablet,$98.15 ,https://costplusdrugs.com/medications/ivermectin-3mg-tablet-stromectol/
CostPlusDrugs,Ketoconazole (Generic for Nizoral),Cream,$7.28 ,https://costplusdrugs.com/medications/Ketoconazole-0_02-Cream/
CostPlusDrugs,Ketoconazole (Generic for Extina),Can of Foam,$290.44 ,https://costplusdrugs.com/medications/ketoconazole-2-can-of-foam-50-extina/
CostPlusDrugs,Ketoprofen (Generic for Ketoprofen ER),Capsule Extended Release 24 Hour,$169.84 ,https://costplusdrugs.com/medications/ketoprofen-200-mg-capsule-extended-release-24-hour/
CostPlusDrugs,Ketorolac Tromethamine (Generic for Acular),Ophthalmic Solution 10 mL,$11.68 ,https://costplusdrugs.com/medications/ketorolac-tromethamine-0_005-solution-5ml/
CostPlusDrugs,Ketorolac Tromethamine (Generic for Toradol),Tablet,$8.64 ,https://costplusdrugs.com/medications/KetorolacTromethamine-10mg-Tablet/
CostPlusDrugs,Ketotifen Fumarate (Generic for Zaditor),Solution,$11.72 ,https://costplusdrugs.com/medications/ketotifen-fumarate-0_035-ophthalmic-solution-5ml/
CostPlusDrugs,Labetalol HCl (Generic for Normodyne),Tablet,$6.75 ,https://costplusdrugs.com/medications/labetalolhcl-300mg-tablet/
CostPlusDrugs,Lactic Acid (Ammonium Lactate) (Generic for Lac‑Hydrin),Lotion,$16.10 ,https://costplusdrugs.com/medications/lactic-acid-ammonium-lactate-12-lotion-227g/
CostPlusDrugs,Lactulose (Generic for Duphalac),Bottle of Solution,$20.32 ,https://costplusdrugs.com/medications/lactulose-10g-15ml-bottle-of-solution-473-duphalac/
CostPlusDrugs,Lamivudine (Generic for Epivir HBV),Tablet,$232.54 ,https://costplusdrugs.com/medications/lamivudine-100mg-tablet-epivir-hbv/
CostPlusDrugs,Lamivudine (Generic for Epivir),Tablet,$12.80 ,https://costplusdrugs.com/medications/lamivudine-300mg-tablet-epivir/
CostPlusDrugs,Lamivudine‑Zidovudine (Generic for Combivir),Tablet,$16.01 ,https://costplusdrugs.com/medications/lamivudine-zidovudine-150-300mg-tablet-combivir/
CostPlusDrugs,Lamotrigine (Generic for Lamictal ODT),ODT Tablet,$36.27 ,https://costplusdrugs.com/medications/lamotrigine-50mg-orallydisintegratingtablet-odt/
CostPlusDrugs,Lamotrigine (Generic for Lamictal),Tablet,$6.30 ,https://costplusdrugs.com/medications/lamotrigine-5mg-chewabletablet/
CostPlusDrugs,Lamotrigine Extended Release (ER) (Generic for Lamictal XR),Extended Release Tablet,$11.74 ,https://costplusdrugs.com/medications/lamotrigineextendedreleaseer-50mg-tablet/
CostPlusDrugs,Lamotrigine Starter Kit‑Blue (Generic for Lamictal),Blue Kit,$657.07 ,https://costplusdrugs.com/medications/lamotrigine-starter-kit-blue-35-x-25mg-blue-kit-35-lamictal/
CostPlusDrugs,Lamotrigine Starter Kit‑Green (Generic for Lamictal),Green Kit,"$1,830.80 ",https://costplusdrugs.com/medications/lamotrigine-starter-kit-green-84-x-25mg-14x100mg-green-kit-98-lamictal/
CostPlusDrugs,Lamotrigine Starter Kit‑Orange (Generic for Lamictal),Orange Kit,$954.05 ,https://costplusdrugs.com/medications/lamotrigine-starter-kit-orange-42-x-25mg-7-x-100mg-orange-kit-49-lamictal/
CostPlusDrugs,Lansoprazole Delayed Release (DR) (Generic for Prevacid),Delayed Release Capsule,$10.75 ,https://costplusdrugs.com/medications/LansoprazoleDR-30mg-Capsule/
CostPlusDrugs,Lansoprazole DR Orally Disintegrating Tablet (ODT) (Generic for Prevacid SoluTab),Delayed Release ODT Tablet,$97.27 ,https://costplusdrugs.com/medications/lansoprazole-delayed-release-dr-30mg-orally-disintegrating-tablet/
CostPlusDrugs,Lanthanum Carbonate (Generic for Fosrenol),Tablet Chewable,$536.30 ,https://costplusdrugs.com/medications/lanthanum-carbonate-750mg-tablet-chewable-fosrenol/
CostPlusDrugs,Lantus,Solution,N/A,https://costplusdrugs.com/medications/lantus-100-unit_ml-solution-10-lantus/
CostPlusDrugs,Lapatinib Ditosylate (Generic for Tykerb),Tablet,$992.76 ,https://costplusdrugs.com/medications/lapatinib-ditosylate-250mg-tablet-tykerb/
CostPlusDrugs,Latanoprost (Generic for Xalatan),Solution Dropper,$17.27 ,https://costplusdrugs.com/medications/latanoprost-0_01-solution-dropper-2_5-xalatan/
CostPlusDrugs,Leflunomide (Generic for Arava),Tablet,$19.42 ,https://costplusdrugs.com/medications/leflunomide-20mg-tablet/
CostPlusDrugs,Letrozole (Generic for Femara),Tablet,$7.47 ,https://costplusdrugs.com/medications/letrozole-2_5mg-tablet/
CostPlusDrugs,Leucovorin Calcium (Generic for Wellcovorin),Tablet,$103.41 ,https://costplusdrugs.com/medications/leucovorin-calcium-5mg-tablet-wellcovorin/
CostPlusDrugs,Levalbuterol HCl (Generic for Xopenex),Pack of Solution Vials,$23.12 ,https://costplusdrugs.com/medications/levalbuterol-hcl-1_25mg-3ml-pack-of-solution-vials-3-xopenex/
CostPlusDrugs,Levetiracetam (Generic for Keppra),Tablet,$9.20 ,https://costplusdrugs.com/medications/levetiracetam-750mg-tablet/
CostPlusDrugs,Levetiracetam Extended Release (ER) (Generic for Keppra XR),Extended Release Tablet,$8.13 ,https://costplusdrugs.com/medications/levetiracetamextendedreleaseer-750mg-tablet/
CostPlusDrugs,Levobunolol HCl (Generic for Betagan),Solution Dropper,$20.10 ,https://costplusdrugs.com/medications/levobunolol-hcl-0_50-solution-dropper-5-betagan/
CostPlusDrugs,Levocarnitine (Generic for Carnitor),Tablet,$25.93 ,https://costplusdrugs.com/medications/levocarnitine-330mg-tablet-carnitor/
CostPlusDrugs,Levocetirizine Dihydrochloride (Generic for Xyzal),Tablet,$6.42 ,https://costplusdrugs.com/medications/LevocetirizineDihydrochloride-5mg-Tablet/
CostPlusDrugs,Levofloxacin (Generic for Levaquin),Tablet,$6.90 ,https://costplusdrugs.com/medications/levofloxacin-750mg-tablet/
CostPlusDrugs,Levonor‑Eth Est (Generic for Rivelsa),Pack of Tablets,$157.54 ,https://costplusdrugs.com/medications/levonor-eth-est-0_1-0_125-0_15-0_025mg-pack-of-tablets-91-rivelsa/
CostPlusDrugs,Levonorgestrel (Generic for Plan B One‑Step),Tablet,$350.00 ,https://costplusdrugs.com/medications/levonorgestrel-1_5mg-tablet-plan-b-one-step/
CostPlusDrugs,Levonorgestrel and Ethinyl Estradiol (Generic for Enpresse‑28),Pack of Tablets,$8.73 ,https://costplusdrugs.com/medications/levonorgestrel-and-ethinyl-estradiol-0_05-30-0_075-40-0_125-30-mg-mcg-pack-of-tablets-28-enpresse-28/
CostPlusDrugs,Levonorgestrel and Ethinyl Estradiol (Generic for Camrese Lo),Pack of Tablets,$9.72 ,https://costplusdrugs.com/medications/levonorgestrel-and-ethinyl-estradiol-0_1-0_02-0_01mg-pack-of-tablets-91-camrese-lo/
CostPlusDrugs,Levonorgestrel and Ethinyl Estradiol (Generic for Amethyst),Pack of Tablets,$23.57 ,https://costplusdrugs.com/medications/levonorgestrel-and-ethinyl-estradiol-90-20mcg-pack-of-tablets-28-amethyst/
CostPlusDrugs,Levonorgestrel + EE (Generic for Vienva),Pack of Tablets,$7.38 ,https://costplusdrugs.com/medications/levonorgestrel-+-ee-0_1mg-20mcg-pack-of-tablets-28-vienva/
CostPlusDrugs,Levonorgestrel & Ethinyl Estradiol (Generic for Levora),Blister Pack of 28 Tablets,$6.72 ,https://costplusdrugs.com/medications/Levonorgestrel-EthinylEstradiol-0_15mg-30mcg-Tablet/
CostPlusDrugs,Levonorgestrel & Ethinyl Estradiol (91‑day) (Generic for Quasense),Blister Pack of 91 Tablets,$12.28 ,https://costplusdrugs.com/medications/levonorgestrel-ethinyl-estradiol-91-day-0_15mg-0_03mg-blister-pack-of-91-tablets/
CostPlusDrugs,Levonorgestrel & Ethinyl Estradiol‑Ethinyl Estradiol (Generic for Daysee),Blister Pack of 91 Tablets,$11.03 ,https://costplusdrugs.com/medications/Levonorgestrel-Ethinyl-Estradiol-Ethinyl-Estradiol-0_15mg-0_03mg&amp;0_01mg-tablet/
CostPlusDrugs,Levothyroxine (Generic for Synthroid),Tablet,$6.41 ,https://costplusdrugs.com/medications/levothyroxine-88mcg-tablet/
CostPlusDrugs,Lidocaine (Generic for Lidoderm),Patch,$41.81 ,https://costplusdrugs.com/medications/Lidocaine-0_05-Patch/
CostPlusDrugs,Lidocaine HCl (Generic for Glydo),Box of Prefilled Syringes,$73.42 ,https://costplusdrugs.com/medications/lidocaine-hcl-2-box-of-prefilled-syringes-6-glydo/
CostPlusDrugs,Lidocaine HCl (Generic for Xylocaine),Ointment,$8.90 ,https://costplusdrugs.com/medications/lidocaine-hcl-4-bottle-of-solution-50-xylocaine/
CostPlusDrugs,Lidocaine Prilocaine (Generic for Emla),Cream,$10.00 ,https://costplusdrugs.com/medications/lidocaineprilocaine-2_5-2_5-cream/
CostPlusDrugs,Linezolid (Generic for Zyvox),Tablet,$26.03 ,https://costplusdrugs.com/medications/linezolid-600mg-tablet/
CostPlusDrugs,Liothyronine Sodium (Generic for Cytomel),Tablet,$10.17 ,https://costplusdrugs.com/medications/liothyroninesodium-5mcg-tablet/
CostPlusDrugs,Liraglutide (Generic for Victoza),Solution Pen‑injector,$383.00 ,https://costplusdrugs.com/medications/liraglutide-18-mg_3ml-solution-pen-injector-6/
CostPlusDrugs,Lisinopril (Generic for Prinivil),Tablet,$5.59 ,https://costplusdrugs.com/medications/lisinopril-5mg-tablet/
CostPlusDrugs,Lisinopril / HCTZ (Generic for Zestoretic),Tablet,$6.30 ,https://costplusdrugs.com/medications/lisinoprilhctz-20mg_25mg-tablet/
CostPlusDrugs,Lithium Carbonate (Generic for Lithotabs),Capsule,$7.40 ,https://costplusdrugs.com/medications/lithium-carbonate-300mg-tablet-lithotabs/
CostPlusDrugs,Lithium Carbonate (Generic for Eskalith),Capsule,$7.68 ,https://costplusdrugs.com/medications/lithium-carbonate-600mg-capsule-eskalith/
CostPlusDrugs,Lithium Carbonate ER (Generic for Eskalith CR),Tablet Extended‑Release,$10.30 ,https://costplusdrugs.com/medications/lithium-carbonate-er-450mg-tablet-extended-release-eskalith-cr/
CostPlusDrugs,Lithium Carbonate Extended Release (ER) (Generic for Lithobid),Extended Release Tablet,$9.42 ,https://costplusdrugs.com/medications/lithiumcarbonateextendedreleaseer-300mg-tablet/
CostPlusDrugs,Loperamide HCl (Generic for Imodium A‑D),Capsule,$8.04 ,https://costplusdrugs.com/medications/loperamide-hcl-2mg-capsule/
CostPlusDrugs,Lopinavir‑Ritonavir (Generic for Kaletra),Tablet,$41.00 ,https://costplusdrugs.com/medications/lopinavir-ritonavir-400-100mg-5ml-bottle-of-solution-160-kaletra/
CostPlusDrugs,Loratadine (Generic for Claritin),Tablet,$5.69 ,https://costplusdrugs.com/medications/Loratadine-5mg_5ml-Syrup/
CostPlusDrugs,Losartan (Generic for Cozaar),Tablet,$6.96 ,https://costplusdrugs.com/medications/losartan-50mg-tablet/
CostPlusDrugs,Losartan / HCTZ (Generic for Hyzaar),Tablet,$7.42 ,https://costplusdrugs.com/medications/losartanhctz-50mg_12_5mg-tablet/
CostPlusDrugs,Loteprednol Etabonate (Generic for Lotemax),Bottle of Ophthalmic Suspension or Eye Dropper,$65.12 ,https://costplusdrugs.com/medications/loteprednol-etabonate-0_50-bottle-of-suspension-5-lotemax/
CostPlusDrugs,Lovastatin (Generic for Mevacor),Tablet,$5.77 ,https://costplusdrugs.com/medications/lovastatin-40mg-tablet/
CostPlusDrugs,Loxapine Succinate (Generic for Loxitane),Capsule,$13.97 ,https://costplusdrugs.com/medications/loxapine-succinate-5mg-capsule-loxitane/
CostPlusDrugs,Lubiprostone (Generic for Amitiza),Capsule,$15.06 ,https://costplusdrugs.com/medications/lubiprostone-8mcg-capsule-amitiza/
CostPlusDrugs,Lurasidone HCl (Generic for Latuda),Tablet,$16.89 ,https://costplusdrugs.com/medications/lurasidone-hcl-80mg-tablet/
CostPlusDrugs,Malathion (Generic for Ovide),Bottle of Lotion,$218.90 ,https://costplusdrugs.com/medications/malathion-0_50-bottle-of-lotion-59-ovide/
CostPlusDrugs,Maraviroc (Generic for Selzentry),Tablet,$497.03 ,https://costplusdrugs.com/medications/maraviroc-300mg-tablet-selzentry/
CostPlusDrugs,Meclizine HCl (Generic for Antivert),Tablet,$6.14 ,https://costplusdrugs.com/medications/meclizinehcl-12_5mg-tablet/
CostPlusDrugs,Meclizine HCl (Generic for Travel‑Ease),Tablet,$6.72 ,https://costplusdrugs.com/medications/meclizine-hcl-25mg-tablet-travel-ease/
CostPlusDrugs,Medroxyprogesterone Acetate (Generic for Depo‑Provera),Single Dose Vial,$19.77 ,https://costplusdrugs.com/medications/medroxyprogesterone-acetate-150mg-ml-suspension-syringe-1-depo-provera/
CostPlusDrugs,Medroxyprogesterone Acetate (Generic for Provera),Tablet,$7.64 ,https://costplusdrugs.com/medications/medroxyprogesterone-acetate-5mg-tablet-provera/
CostPlusDrugs,Mefenamic Acid (Generic for Ponstel),Capsule,$21.56 ,https://costplusdrugs.com/medications/mefenamic-acid-250mg-capsule-ponstel/
CostPlusDrugs,Mefloquine HCl (Generic for Lariam),Tablet,$109.05 ,https://costplusdrugs.com/medications/mefloquine-hcl-250mg-tablet-lariam/
CostPlusDrugs,Megestrol Acetate (Generic for Megace Oral),Bottle of Suspension,$47.54 ,https://costplusdrugs.com/medications/megestrol-acetate-40mg-ml-bottle-of-suspension-240-megace-oral/
CostPlusDrugs,Megestrol Acetate (Generic for Megace),Tablet,$9.01 ,https://costplusdrugs.com/medications/megestrol-acetate-40mg-tablet-megace/
CostPlusDrugs,Megestrol Acetate (Generic for Megace ES),Bottle of Suspension,$126.54 ,https://costplusdrugs.com/medications/megestrol-acetate-625mg-5ml-bottle-of-suspension-150-megace-es/
CostPlusDrugs,Meloxicam (Generic for Vivlodex),Capsule,$275.44 ,https://costplusdrugs.com/medications/meloxicam-5mg-capsule-vivlodex/
CostPlusDrugs,Meloxicam (Generic for Mobic),Tablet,$5.38 ,https://costplusdrugs.com/medications/meloxicam-7_5mg-tablet/
CostPlusDrugs,Memantine (Generic for Namenda),Tablet,$5.84 ,https://costplusdrugs.com/medications/memantine-hcl-2mg-ml-bottle-of-solution-360-namenda/
CostPlusDrugs,Memantine Extended Release (ER) (Generic for Namenda XR),Extended Release Capsule,$8.74 ,https://costplusdrugs.com/medications/memantineextendedreleaseer-7mg-capsule/
CostPlusDrugs,Mercaptopurine (Generic for Purinethol),Tablet,$39.83 ,https://costplusdrugs.com/medications/mercaptopurine-50mg-tablet/
CostPlusDrugs,Mesalamine (Generic for Canasa),Suppository,$27.63 ,https://costplusdrugs.com/medications/mesalamine-1000mg-suppository/
CostPlusDrugs,Mesalamine (Generic for Delzicol),Capsule Delayed Release,$61.36 ,https://costplusdrugs.com/medications/mesalamine-400mg-capsule-delayed-release-delzicol/
CostPlusDrugs,Mesalamine (Generic for Asacol HD),Tablet Delayed Release,$120.60 ,https://costplusdrugs.com/medications/mesalamine-800mg-tablet-delayed-release-asacol-hd/
CostPlusDrugs,Mesalamine (Generic for Rowasa),Pack of Enemas,$31.05 ,https://costplusdrugs.com/medications/mesalamine-cleanser-4gm-bottles-kit-1-rowasa/
CostPlusDrugs,Mesalamine DR (Generic for Lialda),Delayed Release Tablet,$21.10 ,https://costplusdrugs.com/medications/mesalamine-dr-1_2gm-tablet/
CostPlusDrugs,Mesalamine Extended Release (ER) (Generic for Apriso),Extended Release Capsule,$10.03 ,https://costplusdrugs.com/medications/mesalamineextendedreleaseer-375mg-capsule/
CostPlusDrugs,Metaxalone (Generic for Skelaxin),Tablet,$136.91 ,https://costplusdrugs.com/medications/metaxalone-800mg-tablet-skelaxin/
CostPlusDrugs,Metformin (Generic for Glucophage),Tablet,$5.57 ,https://costplusdrugs.com/medications/metformin-850mg-tablet/
CostPlusDrugs,Metformin Extended Release (ER) (Generic for Glucophage XR),Extended Release Tablet,$5.69 ,https://costplusdrugs.com/medications/metforminextendedreleaseer-750mg-tablet/
CostPlusDrugs,Metformin HCl (Generic for Riomet),Bottle of Solution,$227.36 ,https://costplusdrugs.com/medications/metformin-hcl-500mg-5ml-bottle-of-solution-473-riomet/
CostPlusDrugs,Metformin HCl ER (Mod) (Generic for Glumetza),Tablet Extended Release,$11.35 ,https://costplusdrugs.com/medications/metformin-hcl-er-mod-500mg-tablet-extended-release-glumetza/
CostPlusDrugs,Metformin HCl ER (Osm) (Generic for Fortamet),Tablet Extended Release,$11.01 ,https://costplusdrugs.com/medications/metformin-hcl-er-osm-500mg-tablet-extended-release-fortamet/
CostPlusDrugs,Methazolamide (Generic for Neptazane),Tablet,$18.80 ,https://costplusdrugs.com/medications/methazolamide-50mg-tablet-neptazane/
CostPlusDrugs,Methenamine Hippurate (Generic for Hiprex),Tablet,$12.59 ,https://costplusdrugs.com/medications/methenamine-hippurate-1gm-tablet-hiprex/
CostPlusDrugs,Methimazole (Generic for Tapazole),Tablet,$7.86 ,https://costplusdrugs.com/medications/methimazole-5mg-tablet/
CostPlusDrugs,Methocarbamol (Generic for Robaxin),Tablet,$6.38 ,https://costplusdrugs.com/medications/Methocarbamol-750mg-Tablet/
CostPlusDrugs,"Methotrexate (Generic for Trexall, Rheumatrex)",Tablet,$7.70 ,https://costplusdrugs.com/medications/methotrexate-2_5mg-tablet/
CostPlusDrugs,Methoxsalen Rapid (Generic for Oxsoralen Ultra),Capsule,"$1,658.84 ",https://costplusdrugs.com/medications/methoxsalen-rapid-10mg-capsule-oxsoralen-ultra/
CostPlusDrugs,Methscopolamine Bromide (Generic for Pamine),Tablet,$24.19 ,https://costplusdrugs.com/medications/methscopolamine-bromide-2_5mg-tablet-pamine/
CostPlusDrugs,Methscopolamine Bromide (Generic for Pamine Forte),Tablet,$36.44 ,https://costplusdrugs.com/medications/methscopolamine-bromide-5mg-tablet-pamine-forte/
CostPlusDrugs,Methylergonovine Maleate (Generic for Methergine),Tablet,$125.64 ,https://costplusdrugs.com/medications/methylergonovine-maleate-0_2mg-tablet-methergine/
CostPlusDrugs,Methylprednisolone (Generic for Medrol),Tablet,$51.40 ,https://costplusdrugs.com/medications/methylprednisolone-8mg-tablet/
CostPlusDrugs,Metoclopramide HCl (Generic for Reglan),Tablet,$6.00 ,https://costplusdrugs.com/medications/metoclopramide-hcl-5mg_5ml-solution-473ml/
CostPlusDrugs,Metolazone (Generic for Zaroxolyn),Tablet,$11.12 ,https://costplusdrugs.com/medications/metolazone-5mg-tablet-zaroxolyn/
CostPlusDrugs,Metoprolol Extended Release (ER) (Generic for Toprol XL),Extended Release Tablet,$6.10 ,https://costplusdrugs.com/medications/metoprololextendedreleaseer-50mg-tablet/
CostPlusDrugs,Metoprolol‑Hydrochlorothiazide (Generic for Lopressor HCT),Tablet,$39.16 ,https://costplusdrugs.com/medications/metoprolol-hydrochlorothiazide-50-25mg-tablet-lopressor-hct/
CostPlusDrugs,Metoprolol Tartrate (Generic for Lopressor),Tablet,$5.45 ,https://costplusdrugs.com/medications/metoprolol-tartrate-75mg-tablet-lopressor/
CostPlusDrugs,Metronidazole (Generic for MetroGel‑Vaginal),Vaginal Gel,$34.99 ,https://costplusdrugs.com/medications/Metronidazole-0_0075-Gel/
CostPlusDrugs,Metronidazole (Generic for MetroLotion),Bottle of Lotion,$79.27 ,https://costplusdrugs.com/medications/metronidazole-0_75-bottle-of-lotion-59-metrolotion/
CostPlusDrugs,Metronidazole (Generic for MetroCream),Tube of Cream,$20.82 ,https://costplusdrugs.com/medications/metronidazole-0_75-cream-45g/
CostPlusDrugs,Metronidazole (Generic for Rosadan),Tube of Gel,$13.68 ,https://costplusdrugs.com/medications/metronidazole-0_75-gel-45g/
CostPlusDrugs,Metronidazole (Generic for Metrogel),Gel Pump,$24.52 ,https://costplusdrugs.com/medications/metronidazole-1-gel-pump-55-metrogel/
CostPlusDrugs,Metronidazole (Generic for Flagyl),Tablet,$6.08 ,https://costplusdrugs.com/medications/Metronidazole-500mg-Tablet/
CostPlusDrugs,Mexiletine HCl (Generic for Mexitil),Capsule,$12.39 ,https://costplusdrugs.com/medications/mexiletine-hcl-250mg-capsule-mexitil/
CostPlusDrugs,Miconazole 3 (Generic for Monistat 3),Suppository Kit,$42.03 ,https://costplusdrugs.com/medications/miconazole-3-200mg-suppository-kit-3-monistat-3/
CostPlusDrugs,Miconazole Antifungal (Generic for Micatin),Tube of Cream,$6.43 ,https://costplusdrugs.com/medications/miconazole-antifungal-2-tube-of-cream-30-micatin/
CostPlusDrugs,Miconazole Nitrate (Generic for Monistat),Vaginal Cream,$9.40 ,https://costplusdrugs.com/medications/miconazolenitrate-2-vaginalcream/
CostPlusDrugs,Midodrine HCl (Generic for ProAmatine),Tablet,$6.22 ,https://costplusdrugs.com/medications/midodrine-hcl-2_5mg-tablet-proamatine/
CostPlusDrugs,Midodrine HCl (Generic for Proamatine),Tablet,$8.37 ,https://costplusdrugs.com/medications/midodrinehcl-5mg-tablet/
CostPlusDrugs,Miglitol (Generic for Glyset),Tablet,$84.43 ,https://costplusdrugs.com/medications/miglitol-50mg-tablet-glyset/
CostPlusDrugs,Minocycline HCl (Generic for Minocin),Capsule,$14.66 ,https://costplusdrugs.com/medications/minocycline-hcl-75mg-capsule/
CostPlusDrugs,Minocycline HCl (Generic for Dynacin),Tablet,$14.80 ,https://costplusdrugs.com/medications/minocycline-hcl-75mg-tablet-dynacin/
CostPlusDrugs,Minocycline HCl ER (Generic for Solodyn),Extended Release Tablet,$30.30 ,https://costplusdrugs.com/medications/minocycline-hcl-er-90mg-tablet-extended-release-24hr-solodyn/
CostPlusDrugs,Minoxidil (Generic for Loniten),Tablet,$6.20 ,https://costplusdrugs.com/medications/minoxidil-2_5mg-tablet-loniten/
CostPlusDrugs,Mirabegron ER (Generic for Myrbetriq),Extended Release Tablet (24 hr),$286.18 ,https://costplusdrugs.com/medications/mirabegron-er-50-mg-tablet-extended-release-24-hour/
CostPlusDrugs,Mirtazapine (Generic for Remeron),Tablet,$5.90 ,https://costplusdrugs.com/medications/mirtazapine-7_5mg-tablet-remeron/
CostPlusDrugs,Mirtazapine ODT (Generic for Remeron SolTab),ODT Tablet,$15.46 ,https://costplusdrugs.com/medications/mirtazapine-45mg-orallydisintegratingtablet-odt/
CostPlusDrugs,Misoprostol (Generic for Cytotec),Tablet,$14.05 ,https://costplusdrugs.com/medications/misoprostol-200mcg-tablet-cytotec/
CostPlusDrugs,Moexipril HCl (Generic for Univasc),Tablet,$37.52 ,https://costplusdrugs.com/medications/moexipril-hcl-7_5mg-tablet-univasc/
CostPlusDrugs,Molindone HCl (Generic for Moban),Tablet,$405.31 ,https://costplusdrugs.com/medications/molindone-hcl-25mg-tablet-moban/
CostPlusDrugs,Mometasone Furoate (Generic for Elocon),Cream,$12.88 ,https://costplusdrugs.com/medications/mometasonefuroate-0_1-solution/
CostPlusDrugs,Mometasone Furoate (Generic for Nasonex),Suspension,$31.22 ,https://costplusdrugs.com/medications/mometasonefuroate-50mcg-suspension/
CostPlusDrugs,Montelukast Sodium (Generic for Singulair),Tablet,$5.79 ,https://costplusdrugs.com/medications/montelukastsodium-4mg-packet/
CostPlusDrugs,Moxifloxacin HCl (Generic for Vigamox),Bottle of Ophthalmic Solution or Eye Dropper,$6.86 ,https://costplusdrugs.com/medications/moxifloxacinhcl-0_5-ophthalmicsolution/
CostPlusDrugs,Moxifloxacin HCl (Generic for Avelox),Tablet,$31.51 ,https://costplusdrugs.com/medications/moxifloxacin-hcl-400mg-tablet/
CostPlusDrugs,Moxifloxacin HCl (Generic for Moxeza) (2×/day),Bottle of Solution,$126.04 ,https://costplusdrugs.com/medications/moxifloxacin-hcl-2x-day-0_50-bottle-of-solution-3-moxeza/
CostPlusDrugs,Mupirocin (Generic for Bactroban),Ointment,$7.24 ,https://costplusdrugs.com/medications/mupirocin-2-ointment-22g/
CostPlusDrugs,Mycophenolate Mofetil (Generic for CellCept),Capsule,$7.54 ,https://costplusdrugs.com/medications/mycophenolatemofetil-500mg-tablet/
CostPlusDrugs,Mycophenolate Sodium DR (Generic for Myfortic),Delayed Release Tablet,$7.96 ,https://costplusdrugs.com/medications/mycophenolate-sodium-delayed-release-360mg-tablet/
CostPlusDrugs,Nabumetone (Generic for Relafen),Tablet,$7.36 ,https://costplusdrugs.com/medications/nabumetone-750mg-tablet/
CostPlusDrugs,Nadolol (Generic for Corgard),Tablet,$8.83 ,https://costplusdrugs.com/medications/nadolol-80mg-tablet/
CostPlusDrugs,Naftifine HCl (Generic for Naftin),Tube of Cream,$129.58 ,https://costplusdrugs.com/medications/naftifine-hcl-2-tube-of-cream-60-naftin/
CostPlusDrugs,Naloxone HCl (Generic for Narcan),Carton of Nasal Spray,$61.36 ,https://costplusdrugs.com/medications/naloxone-hcl-4mg-0_1ml-carton-of-nasal-spray-2-narcan/
CostPlusDrugs,Naltrexone HCl (Generic for ReVia),Tablet,$34.00 ,https://costplusdrugs.com/medications/NaltrexoneHCl-50mg-Tablet/
CostPlusDrugs,"Naproxen (Generic for Naprosyn, Anaprox DS)",Tablet,$6.48 ,https://costplusdrugs.com/medications/naproxen-550mg-tablet/
CostPlusDrugs,Naproxen EC (Generic for EC‑Naprosyn),EC Tablet Delayed Release,$10.35 ,https://costplusdrugs.com/medications/naproxen-ec-500mg-ec-tablet-delayed-release-ec-naprosyn/
CostPlusDrugs,Naproxen‑Esomeprazole Mg (Generic for Vimovo),Tablet Delayed Release,$117.25 ,https://costplusdrugs.com/medications/naproxen-esomeprazole-mg-500-20mg-tablet-delayed-release-vimovo/
CostPlusDrugs,Naproxen Sodium ER (Generic for Naprelan),Extended Release Tablet,$168.43 ,https://costplusdrugs.com/medications/naproxen-sodium-er-750mg-tablet-extended-release-naprelan/
CostPlusDrugs,Naratriptan HCl (Generic for Amerge),Tablet,$23.78 ,https://costplusdrugs.com/medications/naratriptan-hcl-2_5mg-tablet-9-doses/
