source,generic_drug_name,dosage_form,30_day_cost,Link
CostPlusDrugs,Levonorgestrel & Ethinyl Estradiol-Ethinyl Estradiol,Blister Pack of 91 Tablets,$11.03 ,https://costplusdrugs.com/medications/Levonorgestrel-Ethinyl-Estradiol-Ethinyl-Estradiol-0_15mg-0_03mg&amp;0_01mg-tablet/
CostPlusDrugs,Levothyroxine,Tablet,$6.41 ,https://costplusdrugs.com/medications/levothyroxine-88mcg-tablet/
CostPlusDrugs,Lidocaine,Patch,$41.81 ,https://costplusdrugs.com/medications/Lidocaine-0_05-Patch/
CostPlusDrugs,Lidocaine HCl,Box of Prefilled Syringes,$73.42 ,https://costplusdrugs.com/medications/lidocaine-hcl-2-box-of-prefilled-syringes-6-glydo/
CostPlusDrugs,Lidocaine HCl,Ointment,$8.90 ,https://costplusdrugs.com/medications/lidocaine-hcl-4-bottle-of-solution-50-xylocaine/
CostPlusDrugs,Lidocaine Prilocaine,Cream,$10.00 ,https://costplusdrugs.com/medications/lidocaineprilocaine-2_5-2_5-cream/
CostPlusDrugs,Linezolid,Tablet,$26.03 ,https://costplusdrugs.com/medications/linezolid-600mg-tablet/
CostPlusDrugs,Liothyronine Sodium,Tablet,$10.17 ,https://costplusdrugs.com/medications/liothyroninesodium-5mcg-tablet/
CostPlusDrugs,Liraglutide,Solution Pen-injector,$383.00 ,https://costplusdrugs.com/medications/liraglutide-18-mg_3ml-solution-pen-injector-6/
CostPlusDrugs,Lisinopril,Tablet,$5.59 ,https://costplusdrugs.com/medications/lisinopril-5mg-tablet/
CostPlusDrugs,Lisinopril / HCTZ,Tablet,$6.30 ,https://costplusdrugs.com/medications/lisinoprilhctz-20mg_25mg-tablet/
CostPlusDrugs,Lithium Carbonate,Capsule,$7.40 ,https://costplusdrugs.com/medications/lithium-carbonate-300mg-tablet-lithotabs/
CostPlusDrugs,Lithium Carbonate,Capsule,$7.68 ,https://costplusdrugs.com/medications/lithium-carbonate-600mg-capsule-eskalith/
CostPlusDrugs,Lithium Carbonate ER,Tablet Extended-Release,$10.30 ,https://costplusdrugs.com/medications/lithium-carbonate-er-450mg-tablet-extended-release-eskalith-cr/
CostPlusDrugs,Lithium Carbonate Extended Release (ER),Extended Release Tablet,$9.42 ,https://costplusdrugs.com/medications/lithiumcarbonateextendedreleaseer-300mg-tablet/
CostPlusDrugs,Loperamide HCl,Capsule,$8.04 ,https://costplusdrugs.com/medications/loperamide-hcl-2mg-capsule/
CostPlusDrugs,Lopinavir-Ritonavir,Tablet,$41.00 ,https://costplusdrugs.com/medications/lopinavir-ritonavir-400-100mg-5ml-bottle-of-solution-160-kaletra/
CostPlusDrugs,Loratadine,Tablet,$5.69 ,https://costplusdrugs.com/medications/Loratadine-5mg_5ml-Syrup/
CostPlusDrugs,Losartan,Tablet,$6.96 ,https://costplusdrugs.com/medications/losartan-50mg-tablet/
CostPlusDrugs,Losartan / HCTZ,Tablet,$7.42 ,https://costplusdrugs.com/medications/losartanhctz-50mg_12_5mg-tablet/
CostPlusDrugs,Loteprednol Etabonate,Bottle of Ophthalmic Suspension or Eye Dropper,$65.12 ,https://costplusdrugs.com/medications/loteprednol-etabonate-0_50-bottle-of-suspension-5-lotemax/
CostPlusDrugs,Lovastatin,Tablet,$5.77 ,https://costplusdrugs.com/medications/lovastatin-40mg-tablet/
CostPlusDrugs,Loxapine Succinate,Capsule,$13.97 ,https://costplusdrugs.com/medications/loxapine-succinate-5mg-capsule-loxitane/
CostPlusDrugs,Lubiprostone,Capsule,$15.06 ,https://costplusdrugs.com/medications/lubiprostone-8mcg-capsule-amitiza/
CostPlusDrugs,Lurasidone HCl,Tablet,$16.89 ,https://costplusdrugs.com/medications/lurasidone-hcl-80mg-tablet/
CostPlusDrugs,Malathion,Bottle of Lotion,$218.90 ,https://costplusdrugs.com/medications/malathion-0_50-bottle-of-lotion-59-ovide/
CostPlusDrugs,Maraviroc,Tablet,$497.03 ,https://costplusdrugs.com/medications/maraviroc-300mg-tablet-selzentry/
CostPlusDrugs,Meclizine HCl,Tablet,$6.14 ,https://costplusdrugs.com/medications/meclizinehcl-12_5mg-tablet/
CostPlusDrugs,Meclizine HCl,Tablet,$6.72 ,https://costplusdrugs.com/medications/meclizine-hcl-25mg-tablet-travel-ease/
CostPlusDrugs,Medroxyprogesterone Acetate,Single Dose Vial,$19.77 ,https://costplusdrugs.com/medications/medroxyprogesterone-acetate-150mg-ml-suspension-syringe-1-depo-provera/
CostPlusDrugs,Medroxyprogesterone Acetate,Tablet,$7.64 ,https://costplusdrugs.com/medications/medroxyprogesterone-acetate-5mg-tablet-provera/
CostPlusDrugs,Mefenamic Acid,Capsule,$21.56 ,https://costplusdrugs.com/medications/mefenamic-acid-250mg-capsule-ponstel/
CostPlusDrugs,Mefloquine HCl,Tablet,$109.05 ,https://costplusdrugs.com/medications/mefloquine-hcl-250mg-tablet-lariam/
CostPlusDrugs,Megestrol Acetate,Bottle of Suspension,$47.54 ,https://costplusdrugs.com/medications/megestrol-acetate-40mg-ml-bottle-of-suspension-240-megace-oral/
CostPlusDrugs,Megestrol Acetate,Tablet,$9.01 ,https://costplusdrugs.com/medications/megestrol-acetate-40mg-tablet-megace/
CostPlusDrugs,Megestrol Acetate,Bottle of Suspension,$126.54 ,https://costplusdrugs.com/medications/megestrol-acetate-625mg-5ml-bottle-of-suspension-150-megace-es/
CostPlusDrugs,Meloxicam,Capsule,$275.44 ,https://costplusdrugs.com/medications/meloxicam-5mg-capsule-vivlodex/
CostPlusDrugs,Meloxicam,Tablet,$5.38 ,https://costplusdrugs.com/medications/meloxicam-7_5mg-tablet/
CostPlusDrugs,Memantine,Tablet,$5.84 ,https://costplusdrugs.com/medications/memantine-hcl-2mg-ml-bottle-of-solution-360-namenda/
CostPlusDrugs,Memantine Extended Release (ER),Extended Release Capsule,$8.74 ,https://costplusdrugs.com/medications/memantineextendedreleaseer-7mg-capsule/
CostPlusDrugs,Mercaptopurine,Tablet,$39.83 ,https://costplusdrugs.com/medications/mercaptopurine-50mg-tablet/
CostPlusDrugs,Mesalamine,Suppository,$27.63 ,https://costplusdrugs.com/medications/mesalamine-1000mg-suppository/
CostPlusDrugs,Mesalamine,Capsule Delayed Release,$61.36 ,https://costplusdrugs.com/medications/mesalamine-400mg-capsule-delayed-release-delzicol/
CostPlusDrugs,Mesalamine,Tablet Delayed Release,$120.60 ,https://costplusdrugs.com/medications/mesalamine-800mg-tablet-delayed-release-asacol-hd/
CostPlusDrugs,Mesalamine,Pack of Enemas,$31.05 ,https://costplusdrugs.com/medications/mesalamine-cleanser-4gm-bottles-kit-1-rowasa/
CostPlusDrugs,Mesalamine DR,Delayed Release Tablet,$21.10 ,https://costplusdrugs.com/medications/mesalamine-dr-1_2gm-tablet/
CostPlusDrugs,Mesalamine Extended Release (ER),Extended Release Capsule,$10.03 ,https://costplusdrugs.com/medications/mesalamineextendedreleaseer-375mg-capsule/
CostPlusDrugs,Metaxalone,Tablet,$136.91 ,https://costplusdrugs.com/medications/metaxalone-800mg-tablet-skelaxin/
CostPlusDrugs,Metformin,Tablet,$5.57 ,https://costplusdrugs.com/medications/metformin-850mg-tablet/
CostPlusDrugs,Metformin Extended Release (ER),Extended Release Tablet,$5.69 ,https://costplusdrugs.com/medications/metforminextendedreleaseer-750mg-tablet/
CostPlusDrugs,Metformin HCl,Bottle of Solution,$227.36 ,https://costplusdrugs.com/medications/metformin-hcl-500mg-5ml-bottle-of-solution-473-riomet/
CostPlusDrugs,Metformin HCl ER (Mod),Tablet Extended Release,$11.35 ,https://costplusdrugs.com/medications/metformin-hcl-er-mod-500mg-tablet-extended-release-glumetza/
CostPlusDrugs,Metformin HCl ER (Osm),Tablet Extended Release,$11.01 ,https://costplusdrugs.com/medications/metformin-hcl-er-osm-500mg-tablet-extended-release-fortamet/
CostPlusDrugs,Methazolamide,Tablet,$18.80 ,https://costplusdrugs.com/medications/methazolamide-50mg-tablet-neptazane/
CostPlusDrugs,Methenamine Hippurate,Tablet,$12.59 ,https://costplusdrugs.com/medications/methenamine-hippurate-1gm-tablet-hiprex/
CostPlusDrugs,Methimazole,Tablet,$7.86 ,https://costplusdrugs.com/medications/methimazole-5mg-tablet/
CostPlusDrugs,Methocarbamol,Tablet,$6.38 ,https://costplusdrugs.com/medications/Methocarbamol-750mg-Tablet/
CostPlusDrugs,Methotrexate,Tablet,$7.70 ,https://costplusdrugs.com/medications/methotrexate-2_5mg-tablet/
CostPlusDrugs,Methoxsalen Rapid,Capsule,"$1,658.84 ",https://costplusdrugs.com/medications/methoxsalen-rapid-10mg-capsule-oxsoralen-ultra/
CostPlusDrugs,Methscopolamine Bromide,Tablet,$24.19 ,https://costplusdrugs.com/medications/methscopolamine-bromide-2_5mg-tablet-pamine/
CostPlusDrugs,Methscopolamine Bromide,Tablet,$36.44 ,https://costplusdrugs.com/medications/methscopolamine-bromide-5mg-tablet-pamine-forte/
CostPlusDrugs,Methylergonovine Maleate,Tablet,$125.64 ,https://costplusdrugs.com/medications/methylergonovine-maleate-0_2mg-tablet-methergine/
CostPlusDrugs,Methylprednisolone,Tablet,$51.40 ,https://costplusdrugs.com/medications/methylprednisolone-8mg-tablet/
CostPlusDrugs,Metoclopramide HCl,Tablet,$6.00 ,https://costplusdrugs.com/medications/metoclopramide-hcl-5mg_5ml-solution-473ml/
CostPlusDrugs,Metolazone,Tablet,$11.12 ,https://costplusdrugs.com/medications/metolazone-5mg-tablet-zaroxolyn/
CostPlusDrugs,Metoprolol Extended Release (ER),Extended Release Tablet,$6.10 ,https://costplusdrugs.com/medications/metoprololextendedreleaseer-50mg-tablet/
CostPlusDrugs,Metoprolol-Hydrochlorothiazide,Tablet,$39.16 ,https://costplusdrugs.com/medications/metoprolol-hydrochlorothiazide-50-25mg-tablet-lopressor-hct/
CostPlusDrugs,Metoprolol Tartrate,Tablet,$5.45 ,https://costplusdrugs.com/medications/metoprolol-tartrate-75mg-tablet-lopressor/
CostPlusDrugs,Metronidazole,Vaginal Gel,$34.99 ,https://costplusdrugs.com/medications/Metronidazole-0_0075-Gel/
CostPlusDrugs,Metronidazole,Bottle of Lotion,$79.27 ,https://costplusdrugs.com/medications/metronidazole-0_75-bottle-of-lotion-59-metrolotion/
CostPlusDrugs,Metronidazole,Tube of Cream,$20.82 ,https://costplusdrugs.com/medications/metronidazole-0_75-cream-45g/
CostPlusDrugs,Metronidazole,Tube of Gel,$13.68 ,https://costplusdrugs.com/medications/metronidazole-0_75-gel-45g/
CostPlusDrugs,Metronidazole,Gel Pump,$24.52 ,https://costplusdrugs.com/medications/metronidazole-1-gel-pump-55-metrogel/
CostPlusDrugs,Metronidazole,Tablet,$6.08 ,https://costplusdrugs.com/medications/Metronidazole-500mg-Tablet/
CostPlusDrugs,Mexiletine HCl,Capsule,$12.39 ,https://costplusdrugs.com/medications/mexiletine-hcl-250mg-capsule-mexitil/
CostPlusDrugs,Miconazole 3,Suppository Kit,$42.03 ,https://costplusdrugs.com/medications/miconazole-3-200mg-suppository-kit-3-monistat-3/
CostPlusDrugs,Miconazole Antifungal,Tube of Cream,$6.43 ,https://costplusdrugs.com/medications/miconazole-antifungal-2-tube-of-cream-30-micatin/
CostPlusDrugs,Miconazole Nitrate,Vaginal Cream,$9.40 ,https://costplusdrugs.com/medications/miconazolenitrate-2-vaginalcream/
CostPlusDrugs,Midodrine HCl,Tablet,$6.22 ,https://costplusdrugs.com/medications/midodrine-hcl-2_5mg-tablet-proamatine/
CostPlusDrugs,Midodrine HCl,Tablet,$8.37 ,https://costplusdrugs.com/medications/midodrinehcl-5mg-tablet/
CostPlusDrugs,Miglitol,Tablet,$84.43 ,https://costplusdrugs.com/medications/miglitol-50mg-tablet-glyset/
CostPlusDrugs,Minocycline HCl,Capsule,$14.66 ,https://costplusdrugs.com/medications/minocycline-hcl-75mg-capsule/
CostPlusDrugs,Minocycline HCl,Tablet,$14.80 ,https://costplusdrugs.com/medications/minocycline-hcl-75mg-tablet-dynacin/
CostPlusDrugs,Minocycline HCl ER,Extended Release Tablet,$30.30 ,https://costplusdrugs.com/medications/minocycline-hcl-er-90mg-tablet-extended-release-24hr-solodyn/
CostPlusDrugs,Minoxidil,Tablet,$6.20 ,https://costplusdrugs.com/medications/minoxidil-2_5mg-tablet-loniten/
CostPlusDrugs,Mirabegron ER,Extended Release Tablet (24 hr),$286.18 ,https://costplusdrugs.com/medications/mirabegron-er-50-mg-tablet-extended-release-24-hour/
CostPlusDrugs,Mirtazapine,Tablet,$5.90 ,https://costplusdrugs.com/medications/mirtazapine-7_5mg-tablet-remeron/
CostPlusDrugs,Mirtazapine ODT,ODT Tablet,$15.46 ,https://costplusdrugs.com/medications/mirtazapine-45mg-orallydisintegratingtablet-odt/
CostPlusDrugs,Misoprostol,Tablet,$14.05 ,https://costplusdrugs.com/medications/misoprostol-200mcg-tablet-cytotec/
CostPlusDrugs,Moexipril HCl,Tablet,$37.52 ,https://costplusdrugs.com/medications/moexipril-hcl-7_5mg-tablet-univasc/
CostPlusDrugs,Molindone HCl,Tablet,$405.31 ,https://costplusdrugs.com/medications/molindone-hcl-25mg-tablet-moban/
CostPlusDrugs,Mometasone Furoate,Cream,$12.88 ,https://costplusdrugs.com/medications/mometasonefuroate-0_1-solution/
CostPlusDrugs,Mometasone Furoate,Suspension,$31.22 ,https://costplusdrugs.com/medications/mometasonefuroate-50mcg-suspension/
CostPlusDrugs,Montelukast Sodium,Tablet,$5.79 ,https://costplusdrugs.com/medications/montelukastsodium-4mg-packet/
CostPlusDrugs,Moxifloxacin HCl,Bottle of Ophthalmic Solution or Eye Dropper,$6.86 ,https://costplusdrugs.com/medications/moxifloxacinhcl-0_5-ophthalmicsolution/
CostPlusDrugs,Moxifloxacin HCl,Tablet,$31.51 ,https://costplusdrugs.com/medications/moxifloxacin-hcl-400mg-tablet/
CostPlusDrugs,Moxifloxacin HCl (2×/day),Bottle of Solution,$126.04 ,https://costplusdrugs.com/medications/moxifloxacin-hcl-2x-day-0_50-bottle-of-solution-3-moxeza/
CostPlusDrugs,Mupirocin,Ointment,$7.24 ,https://costplusdrugs.com/medications/mupirocin-2-ointment-22g/
CostPlusDrugs,Mycophenolate Mofetil,Capsule,$7.54 ,https://costplusdrugs.com/medications/mycophenolatemofetil-500mg-tablet/
CostPlusDrugs,Mycophenolate Sodium DR,Delayed Release Tablet,$7.96 ,https://costplusdrugs.com/medications/mycophenolate-sodium-delayed-release-360mg-tablet/
CostPlusDrugs,Nabumetone,Tablet,$7.36 ,https://costplusdrugs.com/medications/nabumetone-750mg-tablet/
CostPlusDrugs,Nadolol,Tablet,$8.83 ,https://costplusdrugs.com/medications/nadolol-80mg-tablet/
CostPlusDrugs,Naftifine HCl,Tube of Cream,$129.58 ,https://costplusdrugs.com/medications/naftifine-hcl-2-tube-of-cream-60-naftin/
CostPlusDrugs,Naloxone HCl,Carton of Nasal Spray,$61.36 ,https://costplusdrugs.com/medications/naloxone-hcl-4mg-0_1ml-carton-of-nasal-spray-2-narcan/
CostPlusDrugs,Naltrexone HCl,Tablet,$34.00 ,https://costplusdrugs.com/medications/NaltrexoneHCl-50mg-Tablet/
CostPlusDrugs,Naproxen,Tablet,$6.48 ,https://costplusdrugs.com/medications/naproxen-550mg-tablet/
CostPlusDrugs,Naproxen EC,EC Tablet Delayed Release,$10.35 ,https://costplusdrugs.com/medications/naproxen-ec-500mg-ec-tablet-delayed-release-ec-naprosyn/
CostPlusDrugs,Naproxen-Esomeprazole Mg,Tablet Delayed Release,$117.25 ,https://costplusdrugs.com/medications/naproxen-esomeprazole-mg-500-20mg-tablet-delayed-release-vimovo/
CostPlusDrugs,Naproxen Sodium ER,Extended Release Tablet,$168.43 ,https://costplusdrugs.com/medications/naproxen-sodium-er-750mg-tablet-extended-release-naprelan/
CostPlusDrugs,Naratriptan HCl,Tablet,$23.78 ,https://costplusdrugs.com/medications/naratriptan-hcl-2_5mg-tablet-9-doses/
CostPlusDrugs,Na Sulfate-K Sulfate-Mg Sulf,Solution Kit,$56.75 ,https://costplusdrugs.com/medications/na-sulfate-k-sulfate-mg-sulf-17_5-3_13-1_6gm-177ml-solution-kit-177-suprep-bowel-prep-kit/
CostPlusDrugs,Nateglinide,Tablet,$9.65 ,https://costplusdrugs.com/medications/nateglinide-60mg-tablet/
CostPlusDrugs,Nebivolol HCl,Tablet,$7.52 ,https://costplusdrugs.com/medications/nebivololhcl-5mg-tablet/
CostPlusDrugs,Nefazodone HCl,Tablet,$39.67 ,https://costplusdrugs.com/medications/nefazodone-hcl-50mg-tablet-serzone/
CostPlusDrugs,Neomycin-Bacitracin Zn-Polymyxin,Tube of Ointment,$16.57 ,https://costplusdrugs.com/medications/neomycin-bacitracin-zn-polymyx-5-400-10000-tube-of-ointment-3_5-neo-polycin/
CostPlusDrugs,Neomycin-Polymyxin-Dexamethasone,Tube of Ointment,$11.49 ,https://costplusdrugs.com/medications/neomycin-polymyxin-dexameth-3_5-10000-0_1-tube-of-ointment-3_5-maxitrol/
CostPlusDrugs,Neomycin Polymyxin Dexamethasone,Ophthalmic Suspension,$12.91 ,https://costplusdrugs.com/medications/neomycinpolymyxindexamethasone-3_5-10000-0_1-suspension/
CostPlusDrugs,Neomycin-Polymyxin-Gramicidin,Solution Dropper,$45.51 ,https://costplusdrugs.com/medications/neomycin-polymyxin-gramicidin-1_75-10000-_025-solution-dropper-10-neosporin-prescription/
CostPlusDrugs,Neomycin Polymyxin Hydrocortisone,Ophthalmic Suspension,$154.25 ,https://costplusdrugs.com/medications/NeomycinPolymyxinHydrocortisone-3_5mgmL-10000UnitmL-0_01-Suspension/
CostPlusDrugs,Neomycin Sulfate,Tablet,$29.72 ,https://costplusdrugs.com/medications/neomycin-sulfate-500mg-tablet-mycifradin/
CostPlusDrugs,Nevirapine,Tablet,$8.04 ,https://costplusdrugs.com/medications/nevirapine-50mg-5ml-bottle-of-solution-240-viramune/
CostPlusDrugs,Nevirapine ER,Tablet Extended Release,$30.30 ,https://costplusdrugs.com/medications/nevirapine-er-400mg-tablet-extended-release-viramune-xr/
CostPlusDrugs,Niacin ER (Antihyperlipidemic),Tablet Extended-Release,$10.08 ,https://costplusdrugs.com/medications/niacin-er-antihyperlipidemic-750mg-tablet-extended-release-niaspan/
CostPlusDrugs,Nicardipine HCl,Capsule,$118.85 ,https://costplusdrugs.com/medications/nicardipine-hcl-30mg-capsule-cardene/
CostPlusDrugs,Nicotine Polacrilex,Carton of Gum,$22.23 ,https://costplusdrugs.com/medications/nicotine-polacrilex-4mg-carton-of-gum-110-nicorette/
CostPlusDrugs,Nicotine Polacrilex,Carton of Lozenges,$29.24 ,https://costplusdrugs.com/medications/nicotine-polacrilex-4-mg-carton-of-lozenges-27/
CostPlusDrugs,Nicotine TD,Carton of Patches 24HR,$26.91 ,https://costplusdrugs.com/medications/nicotine-td-7mg-carton-of-patches-24hr-14-habitrol-nicoderm-cq/
CostPlusDrugs,Nifedipine,Capsule,$11.87 ,https://costplusdrugs.com/medications/nifedipine-10mg-capsule-procardia/
CostPlusDrugs,Nifedipine,Capsule,$19.35 ,https://costplusdrugs.com/medications/nifedipine-20mg-capsule-adalat/
CostPlusDrugs,Nifedipine ER,Tablet Extended Release,$6.79 ,https://costplusdrugs.com/medications/nifedipine-er-90mg-tablet-extended-release-adalat-cc/
CostPlusDrugs,Nifedipine Extended Release (ER),Extended Release Tablet,$7.10 ,https://costplusdrugs.com/medications/nifedipineextendedreleaseer-90mg-tablet/
CostPlusDrugs,Nimodipine,Capsule,$25.86 ,https://costplusdrugs.com/medications/nimodipine-30mg-capsule-nimotop/
CostPlusDrugs,Nisoldipine ER,Tablet Extended Release,$103.25 ,https://costplusdrugs.com/medications/nisoldipine-er-8_5mg-tablet-extended-release-sular/
CostPlusDrugs,Nitazoxanide,Tablet,"$3,732.67 ",https://costplusdrugs.com/medications/nitazoxanide-500mg-tablet-alinia/
CostPlusDrugs,Nitisinone,Capsule,"$4,027.60 ",https://costplusdrugs.com/medications/nitisinone-5mg-capsule-orfadin/
CostPlusDrugs,Nitro-Bid (Nitroglycerin),Tube of Ointment,$42.24 ,https://costplusdrugs.com/medications/nitroglycerin-2-tube-of-ointment-30-nitro-bid/
CostPlusDrugs,Nitrofurantoin,Bottle of Suspension,"$1,070.96 ",https://costplusdrugs.com/medications/nitrofurantoin-25mg-5ml-bottle-of-suspension-230-furadantin/
CostPlusDrugs,Nitrofurantoin Macrocrystal,Capsule,$42.75 ,https://costplusdrugs.com/medications/nitrofurantoin-macrocrystal-50mg-capsule-macrodantin/
CostPlusDrugs,Nitrofurantoin Mono/Macro,Capsule,$9.14 ,https://costplusdrugs.com/medications/nitrofurantoin-mono_macro-100mg-capsule/
CostPlusDrugs,Nitroglycerin,Solution Spray,$137.65 ,https://costplusdrugs.com/medications/nitroglycerin-0_4mg-spray-solution-spray-4_9-nitrolingual/
CostPlusDrugs,Nitroglycerin,Patch,$19.89 ,https://costplusdrugs.com/medications/nitroglycerin-0_6mg-hr-patch-minitran/
CostPlusDrugs,Nitroglycerin SL,Bottle of Tablets,$10.58 ,https://costplusdrugs.com/medications/nitroglycerin-sl-0_6mg-bottle-of-tablets/
CostPlusDrugs,Nizatidine,Capsule,$27.06 ,https://costplusdrugs.com/medications/nizatidine-300mg-capsule-axid/
CostPlusDrugs,Norelgestromin-Ethinyl Estradiol,Weekly Patch,$990.66 ,https://costplusdrugs.com/medications/norelgestromin-ethinyl-estradiol-150-35mcg-weekly-patch-zafemy/
CostPlusDrugs,Norethindrone,Blister Pack of 28 Tablets,$6.18 ,https://costplusdrugs.com/medications/Norethindrone-0_35mg-Tablet/
CostPlusDrugs,Norethindrone Ace-Eth Estradiol-FE,Pack of Chewable Tablets,$6.96 ,https://costplusdrugs.com/medications/norethindrone-ace-eth-estradiol-fe-1mg-20mcg-pack-of-chewable-tablets-28-mibelas-24-fe/
CostPlusDrugs,Norethindrone Ace-Ethinyl Estradiol-FE,Pack of Capsules,$40.35 ,https://costplusdrugs.com/medications/norethindrone-ace-ethinyl-estradiol-fe-1mg-20mcg-pack-of-capsules-28-gemmily/
CostPlusDrugs,Norethindrone Ace-Ethinyl Estradiol-FE,Pack of Tablets,$7.39 ,https://costplusdrugs.com/medications/norethindrone-ace-ethinyl-estradiol-fe-1mg-20mcg-pack-of-tablets-28-junel-fe-24/
CostPlusDrugs,Norethindrone Acetate,Tablet,$8.48 ,https://costplusdrugs.com/medications/norethindroneacetate-5mg-tablet/
CostPlusDrugs,Norethindrone Acetate & Ethinyl Estradiol,Blister Pack of 28 Tablets,$8.34 ,https://costplusdrugs.com/medications/NorethindroneAcetateEthinylEstradiol-1_5mg30mcg-Tablet/
CostPlusDrugs,Norethindrone Acetate & Ethinyl Estradiol,Blister Pack of 28 Tablets,$7.79 ,https://costplusdrugs.com/medications/NorethindroneAcetateEthinylEstradiol-1mg_20mcg-Tablet/
CostPlusDrugs,Norethindrone Acetate & Ethinyl Estradiol,Blister Pack of 21 Tablets,$8.95 ,https://costplusdrugs.com/medications/NorethindroneAcetateEthinylEstradiol-1mg20mcg-Tablet/
CostPlusDrugs,Norethindrone Acetate-Ethinyl Estradiol,Pack of Tablets,$29.15 ,https://costplusdrugs.com/medications/norethindrone-acetate-ethinyl-estradiol-1mg-5mcg-pack-of-tablets-90-fyavolv/
CostPlusDrugs,Norethindrone Ac-Ethinyl Estrad-FE,Pack of Tablets,$23.54 ,https://costplusdrugs.com/medications/norethindrone-ac-ethinyl-estrad-fe-1-20-1-30-1-35mg-mcg-pack-of-tablets-28-tri-legest-fe/
CostPlusDrugs,Norethindrone-Eth Estradiol,Pack of Tablets,$9.12 ,https://costplusdrugs.com/medications/norethindrone-eth-estradiol-0_5-0_75-1-35mg-mcg-pack-of-tablets-28-nylia-7-7-7/
CostPlusDrugs,Norethindrone-Eth Estradiol,Pack of Tablets,$15.52 ,https://costplusdrugs.com/medications/norethindrone-eth-estradiol-0_5-1-0_5mg-35mcg-pack-of-tablets-28-aranelle/
CostPlusDrugs,Norethindrone & Ethinyl Estradiol,Pack of Tablets,$9.83 ,https://costplusdrugs.com/medications/norethindroneacetateethinylestradiol-1mg_35mcg-blisterpack/
CostPlusDrugs,Norethindrone & Ethinyl Estradiol,Pack of Tablets,$8.85 ,https://costplusdrugs.com/medications/norethindrone-ethinyl-estradiol-0_4mg-35mcg-pack-of-tablets-28-vyfemla/
CostPlusDrugs,Norethindrone & Ethinyl Estradiol-Fe,Pack of Chewable Tablets,$16.40 ,https://costplusdrugs.com/medications/norethindrone-ethinyl-estradiol-fe-0_4mg-35mcg-pack-of-chewable-tablets-28-wymzya-fe/
CostPlusDrugs,Norethindrone & Ethinyl Estradiol-Fe,Pack of Chewable Tablets,$44.04 ,https://costplusdrugs.com/medications/norethindrone-ethinyl-estradiol-fe-0_8-25mg-mcg-pack-of-chewable-tablets-28-kaitlib-fe/
CostPlusDrugs,Norgestimate-Eth Estradiol),Pack of Tablets,$6.60 ,https://costplusdrugs.com/medications/norgestimate-eth-estradiol-0_25-35mg-mcg-pack-of-tablets-28-ortho-cyclen-28/
CostPlusDrugs,Norgestimate / Ethinyl Estradiol,Blister Pack of 28 Tablets,$7.89 ,https://costplusdrugs.com/medications/norgestimateethinylestradiol-0_18mg0_215mg0_25mg_0_035mg-blisterpack28pack/
CostPlusDrugs,Norgestimate & Ethinyl Estradiol,Blister Pack of 28 Tablets,$7.36 ,https://costplusdrugs.com/medications/NorgestimateEthinylEstradiol-0_18-25_0_215-25_0_25-25mg-mcg-Tablet/
CostPlusDrugs,Norgestrel & Ethinyl Estradiol,Blister Pack of 28 Tablets,$10.75 ,https://costplusdrugs.com/medications/NorgestrelEthinylEstradiol-0_3mg-30mcg-Tablet/
CostPlusDrugs,Nortriptyline HCl,Bottle of Solution,$187.21 ,https://costplusdrugs.com/medications/nortriptyline-hcl-10mg-5ml-bottle-of-solution-473-aventyl/
CostPlusDrugs,Nortriptyline HCl,Capsule,$6.67 ,https://costplusdrugs.com/medications/nortriptyline-hcl-75mg-capsule/
CostPlusDrugs,NuvaRing (etonogestrel/ethinyl estradiol vaginal ring),Ring,$66.75 ,https://costplusdrugs.com/medications/nuvaring-etonogestrel-ethinyl-estradiol-vaginal-ring-0_12-0_015mg-24hr-ring-1/
CostPlusDrugs,Nystatin,Ointment,$9.67 ,https://costplusdrugs.com/medications/Nystatin-100000unitsg-Ointment/
CostPlusDrugs,Nystatin,Powder,$20.77 ,https://costplusdrugs.com/medications/Nystatin-100000unitsg-Powder/
CostPlusDrugs,Nystatin,Cream,$6.89 ,https://costplusdrugs.com/medications/nystatin-500000-unit-tablet-mycostatin/
CostPlusDrugs,Nystatin-Triamcinolone,Cream,$10.76 ,https://costplusdrugs.com/medications/nystatin-triamcinolone-100000unitg-0_1-cream/
CostPlusDrugs,Ofloxacin,Bottle of Ophthalmic Solution or Eye Dropper,$15.29 ,https://costplusdrugs.com/medications/ofloxacin-0_003-solution-5ml/
CostPlusDrugs,Ofloxacin,Tablet,$233.67 ,https://costplusdrugs.com/medications/ofloxacin-400mg-tablet-floxin/
CostPlusDrugs,Ofloxacin Otic,Bottle of Otic Solution or Eye Dropper,$19.58 ,https://costplusdrugs.com/medications/OfloxacinOtic-0_003-Solution/
CostPlusDrugs,Olanzapine,ODT Tablet,$9.54 ,https://costplusdrugs.com/medications/olanzapine-5mg-odt/
CostPlusDrugs,Olanzapine,Tablet,$6.73 ,https://costplusdrugs.com/medications/olanzapine-7_5mg-tablet/
CostPlusDrugs,Olanzapine-Fluoxetine HCl,Capsule,$123.99 ,https://costplusdrugs.com/medications/olanzapine-fluoxetine-hcl-6-50mg-capsule-symbyax/
